device,policy,freq_khz,dep_policy,dep_freq,static,active,idle0,idle1,interconnect
MT6858,0,1550000,4,1450000,17.4011,94.4391,8.6284,0.0,0
MT6858,0,1550000,4,1550000,20.081,93.5918,7.6881,0.0,0
MT6858,0,1550000,4,1650000,23.0741,91.0851,5.4726,0.0,0
MT6858,0,1550000,4,1750000,26.0338,96.6499,4.8598,0.0,0
MT6858,0,1550000,4,1850000,27.7073,95.8146,5.1596,0.0,0
MT6858,0,1550000,4,1950000,29.9896,118.377,6.4395,0.0,0
MT6858,0,1550000,4,2050000,28.9657,130.0503,10.564,0.0,0
MT6858,0,1550000,4,2150000,33.8218,145.5309,8.0261,0.0,0
MT6858,0,1550000,4,2200000,39.3472,148.4893,7.4306,0.0,0
MT6858,0,1550000,4,2250000,42.8172,150.4776,5.4458,0.0,0
MT6858,0,1550000,4,2300000,40.5192,146.0776,7.4878,0.0,0
MT6858,0,1550000,4,2350000,32.439,165.6091,12.8231,0.0,0
MT6858,0,1550000,4,2400000,38.1127,167.4019,8.6373,0.0,0
MT6858,0,1600000,4,650000,21.1026,89.8717,7.7605,0.0,0
MT6858,0,1600000,4,750000,18.1757,99.4454,9.966,0.0,0
MT6858,0,1600000,4,850000,24.7013,102.078,5.2695,0.0,0
MT6858,0,1600000,4,950000,20.8603,100.9096,9.0928,0.0,0
MT6858,0,1600000,4,1050000,22.4665,96.4105,7.9847,0.0,0
MT6858,0,1600000,4,1150000,25.7893,94.6754,4.2597,0.0,0
MT6858,0,1600000,4,1250000,27.9491,86.0128,4.1639,0.0,0
MT6858,0,1600000,4,1350000,21.2018,101.2731,8.0712,0.0,0
MT6858,0,1600000,4,1450000,23.5916,94.9677,5.7843,0.0,0
MT6858,0,1600000,4,1550000,18.8574,105.4603,9.8233,0.0,0
MT6858,0,1600000,4,1650000,23.7847,92.8643,6.1968,0.0,0
MT6858,0,1600000,4,1750000,22.6803,99.7567,6.9985,0.0,0
MT6858,0,1600000,4,1850000,26.2276,113.2971,7.3219,0.0,0
MT6858,0,1600000,4,1950000,30.9222,111.0547,5.881,0.0,0
MT6858,0,1600000,4,2050000,30.8102,129.7361,8.8279,0.0,0
MT6858,0,1600000,4,2150000,38.4444,132.1779,6.4833,0.0,0
MT6858,0,1600000,4,2200000,37.4484,156.7252,9.56,0.0,0
MT6858,0,1600000,4,2250000,42.1597,144.3062,5.5043,0.0,0
MT6858,0,1600000,4,2300000,40.0777,154.3259,7.7473,0.0,0
MT6858,0,1600000,4,2350000,39.885,165.1363,7.6825,0.0,0
MT6858,0,1600000,4,2400000,39.0457,154.6331,7.8755,0.0,0
MT6858,0,1650000,4,650000,26.9646,95.9183,3.6243,0.0,0
MT6858,0,1650000,4,750000,28.3033,85.6861,3.3708,0.0,0
MT6858,0,1650000,4,850000,28.5863,87.3547,2.7829,0.0,0
MT6858,0,1650000,4,950000,29.465,89.7872,2.968,0.0,0
MT6858,0,1650000,4,1050000,27.1636,85.7137,3.9436,0.0,0
MT6858,0,1650000,4,1150000,25.8728,98.7974,5.9011,0.0,0
MT6858,0,1650000,4,1250000,25.2924,102.3908,6.0805,0.0,0
MT6858,0,1650000,4,1350000,28.0067,90.5304,4.4674,0.0,0
MT6858,0,1650000,4,1450000,26.7877,101.8785,5.1184,0.0,0
MT6858,0,1650000,4,1550000,27.1964,101.722,4.013,0.0,0
MT6858,0,1650000,4,1650000,24.3969,102.8498,6.7696,0.0,0
MT6858,0,1650000,4,1750000,24.8532,104.2147,6.6076,0.0,0
MT6858,0,1650000,4,1850000,28.473,115.133,6.5265,0.0,0
MT6858,0,1650000,4,1950000,29.47,116.7761,7.1111,0.0,0
MT6858,0,1650000,4,2050000,30.4778,133.1861,8.3736,0.0,0
MT6858,0,1650000,4,2150000,33.8554,144.8966,10.1476,0.0,0
MT6858,0,1650000,4,2200000,45.7023,138.537,4.6706,0.0,0
MT6858,0,1650000,4,2250000,42.2762,152.0054,7.143,0.0,0
MT6858,0,1650000,4,2300000,40.6582,148.2673,7.8588,0.0,0
MT6858,0,1650000,4,2350000,40.9451,161.4426,7.7707,0.0,0
MT6858,0,1700000,4,650000,26.5307,115.907,7.4793,0.0,0
MT6858,0,1700000,4,750000,25.8618,109.8569,8.5168,0.0,0
MT6858,0,1700000,4,850000,24.1983,121.4391,8.8111,0.0,0
MT6858,0,1700000,4,950000,28.4917,106.4183,6.8395,0.0,0
MT6858,0,1700000,4,1050000,31.1935,110.1931,4.281,0.0,0
MT6858,0,1700000,4,1150000,25.9913,119.2049,7.1107,0.0,0
MT6858,0,1700000,4,1250000,25.6019,104.5966,8.438,0.0,0
MT6858,0,1700000,4,1350000,26.6687,116.1552,7.3873,0.0,0
MT6858,0,1700000,4,1450000,24.445,117.305,9.7165,0.0,0
MT6858,0,1700000,4,1550000,24.1372,122.6335,9.183,0.0,0
MT6858,0,1700000,4,1650000,30.2151,109.9697,6.0628,0.0,0
MT6858,0,1700000,4,1750000,26.4754,117.593,9.2355,0.0,0
MT6858,0,1700000,4,1850000,23.5936,128.1918,10.5435,0.0,0
MT6858,0,1700000,4,1950000,31.5191,135.597,6.122,0.0,0
MT6858,0,1700000,4,2050000,34.4062,136.9094,5.6395,0.0,0
MT6858,0,1700000,4,2150000,38.757,163.1523,6.3402,0.0,0
MT6858,0,1700000,4,2200000,39.3327,171.7476,7.99,0.0,0
MT6858,0,1700000,4,2250000,40.8949,164.1601,7.5831,0.0,0
MT6858,0,1700000,4,2300000,42.6385,170.1094,5.7646,0.0,0
MT6858,0,1700000,4,2350000,43.3818,172.8586,5.2055,0.0,0
MT6858,0,1700000,4,2400000,37.9423,187.6894,10.5238,0.0,0
MT6858,0,1750000,4,650000,31.8567,116.126,4.2639,0.0,0
MT6858,0,1750000,4,750000,31.2201,118.3787,5.0198,0.0,0
MT6858,0,1750000,4,850000,33.5621,111.4277,3.9997,0.0,0
MT6858,0,1750000,4,950000,30.1357,121.3825,6.0315,0.0,0
MT6858,0,1750000,4,1050000,29.4675,114.3467,5.91,0.0,0
MT6858,0,1750000,4,1150000,30.7144,120.6376,5.7739,0.0,0
MT6858,0,1750000,4,1250000,29.0097,117.8977,6.2665,0.0,0
MT6858,0,1750000,4,1350000,32.8874,114.2258,4.6757,0.0,0
MT6858,0,1750000,4,1450000,28.5084,116.93,7.0827,0.0,0
MT6858,0,1750000,4,1550000,28.5617,119.3331,7.0449,0.0,0
MT6858,0,1750000,4,1650000,27.8712,123.2075,8.9559,0.0,0
MT6858,0,1750000,4,1750000,23.1643,127.5889,11.2587,0.0,0
MT6858,0,1750000,4,1850000,25.9369,130.6774,9.3752,0.0,0
MT6858,0,1750000,4,1950000,28.8831,125.9365,8.6175,0.0,0
MT6858,0,1750000,4,2050000,30.24,145.0766,10.2605,0.0,0
MT6858,0,1750000,4,2150000,35.5602,158.0716,8.0054,0.0,0
MT6858,0,1750000,4,2200000,42.5819,168.1346,5.6329,0.0,0
MT6858,0,1750000,4,2250000,45.6204,163.5628,4.5611,0.0,0
MT6858,0,1750000,4,2300000,45.685,162.9496,4.4958,0.0,0
MT6858,0,1750000,4,2350000,41.9045,185.9069,6.9151,0.0,0
MT6858,0,1750000,4,2400000,43.8228,172.1119,5.8709,0.0,0
MT6858,0,1800000,4,650000,32.8035,134.3327,5.6248,0.0,0
MT6858,0,1800000,4,750000,29.6029,131.9495,7.7325,0.0,0
MT6858,0,1800000,4,850000,26.4112,136.0702,10.8418,0.0,0
MT6858,0,1800000,4,950000,28.4849,128.0235,9.5764,0.0,0
MT6858,0,1800000,4,1050000,30.6426,132.6558,7.8776,0.0,0
MT6858,0,1800000,4,1150000,31.6907,126.0961,6.7608,0.0,0
MT6858,0,1800000,4,1250000,30.9413,127.6361,7.8487,0.0,0
MT6858,0,1800000,4,1350000,30.1761,137.3651,7.3842,0.0,0
MT6858,0,1800000,4,1450000,30.1589,133.5803,7.3839,0.0,0
MT6858,0,1800000,4,1550000,28.6332,129.1396,9.3075,0.0,0
MT6858,0,1800000,4,1650000,30.7511,126.6486,7.048,0.0,0
MT6858,0,1800000,4,1750000,27.9144,132.8762,8.4461,0.0,0
MT6858,0,1800000,4,1850000,32.5382,127.0564,5.6545,0.0,0
MT6858,0,1800000,4,1950000,35.2769,124.5866,4.6842,0.0,0
MT6858,0,1800000,4,2050000,34.9743,139.9746,5.621,0.0,0
MT6858,0,1800000,4,2150000,34.9819,157.1075,9.1706,0.0,0
MT6858,0,1800000,4,2200000,46.5204,150.813,4.954,0.0,0
MT6858,0,1800000,4,2250000,40.6323,159.8558,8.7846,0.0,0
MT6858,0,1800000,4,2300000,45.208,157.2889,4.9666,0.0,0
MT6858,0,1800000,4,2350000,44.4499,181.3986,5.3779,0.0,0
MT6858,0,1800000,4,2400000,42.6381,174.8361,7.3458,0.0,0
MT6858,0,1850000,4,650000,34.355,138.5377,4.1794,0.0,0
MT6858,0,1850000,4,750000,32.5048,137.0454,6.2446,0.0,0
MT6858,0,1850000,4,850000,35.4467,141.2293,4.2984,0.0,0
MT6858,0,1850000,4,950000,32.4956,141.5311,6.3347,0.0,0
MT6858,0,1850000,4,1050000,32.6133,136.9409,7.7999,0.0,0
MT6858,0,1850000,4,1150000,31.6441,138.7209,7.715,0.0,0
MT6858,0,1850000,4,1250000,31.8897,133.5759,7.9814,0.0,0
MT6858,0,1850000,4,1350000,28.9242,131.0174,9.1387,0.0,0
MT6858,0,1850000,4,1450000,30.7054,128.032,7.519,0.0,0
MT6858,0,1850000,4,1550000,33.3013,118.6442,6.5109,0.0,0
MT6858,0,1850000,4,1650000,32.7831,142.1676,6.1525,0.0,0
MT6858,0,1850000,4,1750000,30.2565,135.1906,8.93,0.0,0
MT6858,0,1850000,4,1850000,27.5027,143.6862,11.1808,0.0,0
MT6858,0,1850000,4,1950000,30.7082,138.918,10.226,0.0,0
MT6858,0,1850000,4,2050000,33.1314,147.8543,8.4315,0.0,0
MT6858,0,1850000,4,2150000,37.528,146.4764,8.061,0.0,0
MT6858,0,1850000,4,2200000,43.6111,167.7212,6.4527,0.0,0
MT6858,0,1850000,4,2250000,40.9333,157.3137,8.1857,0.0,0
MT6858,0,1850000,4,2300000,42.8701,157.2114,7.2983,0.0,0
MT6858,0,1850000,4,2350000,38.9547,188.9584,9.4745,0.0,0
MT6858,0,1850000,4,2400000,40.8879,172.29,8.2456,0.0,0
MT6858,0,1900000,4,650000,33.8705,149.389,7.9057,0.0,0
MT6858,0,1900000,4,750000,36.9948,138.4435,5.9549,0.0,0
MT6858,0,1900000,4,850000,31.5005,149.3376,9.6234,0.0,0
MT6858,0,1900000,4,950000,33.1344,138.9361,9.1252,0.0,0
MT6858,0,1900000,4,1050000,35.5108,145.5829,7.8139,0.0,0
MT6858,0,1900000,4,1150000,35.9139,148.7395,8.2471,0.0,0
MT6858,0,1900000,4,1250000,36.6766,148.5811,7.3134,0.0,0
MT6858,0,1900000,4,1350000,37.4695,138.8829,6.5311,0.0,0
MT6858,0,1900000,4,1450000,34.8617,156.3478,8.5497,0.0,0
MT6858,0,1900000,4,1550000,34.766,144.1543,8.109,0.0,0
MT6858,0,1900000,4,1650000,37.1257,148.6047,6.422,0.0,0
MT6858,0,1900000,4,1750000,34.1725,142.3259,8.2921,0.0,0
MT6858,0,1900000,4,1850000,31.0998,142.9251,12.3011,0.0,0
MT6858,0,1900000,4,1950000,30.7888,152.0604,12.1876,0.0,0
MT6858,0,1900000,4,2050000,30.8315,145.8696,12.8103,0.0,0
MT6858,0,1900000,4,2150000,37.2831,189.0982,9.3184,0.0,0
MT6858,0,1900000,4,2200000,42.9845,162.5593,6.7994,0.0,0
MT6858,0,1900000,4,2250000,46.0361,167.9461,4.5724,0.0,0
MT6858,0,1900000,4,2300000,43.7717,163.9252,6.6901,0.0,0
MT6858,0,1900000,4,2350000,42.1245,194.4278,7.8677,0.0,0
MT6858,0,1900000,4,2400000,43.6158,182.2649,7.5018,0.0,0
MT6858,0,2000000,4,650000,38.2964,141.1928,8.7463,0.0,0
MT6858,0,2000000,4,750000,41.526,152.3787,6.7255,0.0,0
MT6858,0,2000000,4,850000,43.9697,147.266,4.9733,0.0,0
MT6858,0,2000000,4,950000,40.9562,153.9977,6.5379,0.0,0
MT6858,0,2000000,4,1050000,40.2662,143.8858,7.1626,0.0,0
MT6858,0,2000000,4,1150000,38.4786,161.0336,8.8951,0.0,0
MT6858,0,2000000,4,1250000,37.8882,156.4045,10.9754,0.0,0
MT6858,0,2000000,4,1350000,40.3432,160.8729,8.469,0.0,0
MT6858,0,2000000,4,1450000,35.9488,150.8807,11.4351,0.0,0
MT6858,0,2000000,4,1550000,39.8497,160.9646,9.4392,0.0,0
MT6858,0,2000000,4,1650000,36.2626,173.014,11.573,0.0,0
MT6858,0,2000000,4,1750000,36.2884,144.7823,11.848,0.0,0
MT6858,0,2000000,4,1850000,38.9935,155.0336,9.4247,0.0,0
MT6858,0,2000000,4,1950000,38.804,160.0222,10.4487,0.0,0
MT6858,0,2000000,4,2050000,37.5838,165.2455,10.4865,0.0,0
MT6858,0,2000000,4,2150000,39.5486,167.6043,9.498,0.0,0
MT6858,0,2000000,4,2200000,45.5432,158.26,5.9237,0.0,0
MT6858,0,2000000,4,2250000,44.8436,156.7381,6.6859,0.0,0
MT6858,0,2000000,4,2300000,46.322,161.8268,6.5492,0.0,0
MT6858,0,2000000,4,2350000,48.5407,186.6996,5.3935,0.0,0
MT6858,0,2000000,4,2400000,45.0449,178.1145,8.2218,0.0,0
